"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions","Potential Savings (bytes)"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/adult-services/obstetrics-gynecology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/obstetrics_gynecology.jpg?itok=2iatprHV","52604","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/adult-services/ophthalmology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/ophthalmology.jpg?itok=3SATyx08","55827","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/adult-services/orthopedic-surgery","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/orthopedic_surgery.jpg?itok=Jy8HSMQU","72974","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/adult-services/otolaryngology-ear-nose-throat-head-neck-surgery","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/otolaryngology-head_neck_surgery.jpg?itok=QGhvzhn4","59078","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/adult-services/pain-management","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/pain_management.jpg?itok=OR2pdzGf","51432","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/adult-services/physical-medicine-rehabilitation","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/physical_medicine_rehabilitation.jpg?itok=xh5sd2gl","28637","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/adult-services/primary-care","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/primary_care.jpg?itok=LP0OymNd","31685","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/adult-services/pulmonology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/pulmonology.jpg?itok=Opvj8Joi","49500","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/adult-services/radiology-interventional-radiology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/radiology.jpg?itok=o0Aif3aO","33491","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/adult-services/rheumatology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/rheumatology.jpg?itok=iNa4kbiF","24988","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/adult-services/surgery","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/surgery.jpg?itok=5VFbZqD8","42007","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/adult-services/urology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/urology.jpg?itok=6PvmrfXw","41944","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/adult-services/womens-mental-health","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/teaser/2025-10/womens-mental-health_0.jpg?itok=ZVcFSc5y","40547","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/centers-excellence/cardiovascular","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/cardiovascular.jpg?itok=yWPAH5J4","26684","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/centers-excellence/childrens-health","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/childrens_health.jpg?itok=R4W_9_af","72462","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/centers-excellence","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/general/2025-07/childrens_health.jpg?itok=EzcYw-T5","15321","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/centers-excellence","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1600_3_1/public/media/images/teaser/2025-07/centers_of_excellence.jpg?itok=C0-z-bed","100102","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/centers-excellence","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/general/2025-07/mens_health.jpg?itok=QQAiFaT7","12820","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/centers-excellence","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/general/2025-07/cardiovascular.jpg?itok=PE1Buqs0","8230","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/centers-excellence","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/general/2026-03/womens-health-coe.jpg?itok=eUhKWNq2","16058","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/centers-excellence","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/general/2025-07/nuerosciences.jpg?itok=Mz77wgvc","11889","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/centers-excellence/mens-health","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/mens_health.jpg?itok=aozl3m1_","50329","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/centers-excellence/neurosciences","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/nuerosciences.jpg?itok=a0n-5g4E","46751","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/centers-excellence/womens-health","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2026-03/womens-health-coe.jpg?itok=wziGjDlM","80418","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/general/2025-07/allergy_immunology.jpg?itok=JaP95_3P","12146","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/images/teaser/2025-07/pulmonology.jpg?itok=p9JA76Bx","10033","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/general/2025-07/nephrology_0.jpg?itok=492L1aQ6","11522","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/images/teaser/2025-09/peds-urology.jpg?itok=MGwW-tlD","7822","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/general/2025-07/general_pediatrics.jpg?itok=MfnlD28Z","10319","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/general/2025-07/peds-ophthamology.jpg?itok=3UE5XOvR","10083","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/images/teaser/2025-07/orthopedic_surgery.jpg?itok=G7WCORqB","13057","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/general/2025-07/hepatology.jpg?itok=E6e8EMQX","8326","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/general/2025-07/clinical_genetics.jpg?itok=iSoqBq2o","10683","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/general/2025-07/endocrinology_diabetes.jpg?itok=75-hnwXi","10388","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/general/2025-07/neonatology_nicu_graduation_clinic.jpg?itok=9LgM2s7t","8510","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/general/2025-07/surgery_general.jpg?itok=Z3JMfqPc","7732","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/general/2025-07/otolaryngology-head_neck_surgery_0.jpg?itok=MUStPyCs","9992","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/images/teaser/2025-07/infectious_disease.jpg?itok=Imt4bcZf","9129","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/general/2025-07/rheumatology_0.jpg?itok=icqHxiPG","9908","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1600_3_1/public/media/general/2025-07/pediatric_services.jpg?itok=EhsJ-Srq","110585","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/images/teaser/2025-07/cardiology1.jpg?itok=9jQfx6DW","13284","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/images/teaser/2025-07/dermatology.jpg?itok=3dYjvF4w","7149","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_320_16_9/public/media/images/teaser/2025-07/gastroenterology.jpg?itok=TDDKKrZ2","10050","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/allergy-immunology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/allergy_immunology.jpg?itok=HaxEezH-","48762","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/cardiology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/teaser/2025-07/cardiology1.jpg?itok=kpEZ2ODi","49196","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/clinical-genetics","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/clinical_genetics.jpg?itok=TBvunjMr","33839","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/dermatology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/teaser/2025-07/dermatology.jpg?itok=StmzzOQS","25233","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/gastroenterology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/teaser/2025-07/gastroenterology.jpg?itok=mSjXeTzt","38929","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/endocrinology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/endocrinology_diabetes.jpg?itok=1EHTfuBA","45058","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/general-pediatrics","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/general_pediatrics.jpg?itok=SmnGc-UU","42118","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/infectious-disease","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/teaser/2025-07/infectious_disease.jpg?itok=hKCrJ_rX","38672","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/hepatology-liver-transplant","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/hepatology.jpg?itok=veu8Vq_Q","36199","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/nephrology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/nephrology_0.jpg?itok=GktGnjOE","39000","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/neonatal-growth-development","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/neonatology_nicu_graduation_clinic.jpg?itok=Sh3veOBh","32210","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/ophthalmology-strabismus","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/peds-ophthamology.jpg?itok=dHxJmbR3","33437","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/otolaryngology-ear-nose-throat-head-neck-surgery","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/otolaryngology-head_neck_surgery_0.jpg?itok=eAqwG13o","35114","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/orthopedic-surgery","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/teaser/2025-07/orthopedic_surgery.jpg?itok=jQ2oAgRT","50148","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/pulmonology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/teaser/2025-07/pulmonology.jpg?itok=M7ub1O2P","45694","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/rheumatology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/rheumatology_0.jpg?itok=slno021C","30541","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/surgery-general","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/general/2025-07/surgery_general.jpg?itok=-7Eluj-2","28212","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-pet-center","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-10871-3513ef93b9f98af9fa437376b1dbb2d04dc.png","59394","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","24408"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-newyork-presbyterian-one/pediatric-services/urology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/teaser/2025-09/peds-urology.jpg?itok=ujyOeD39","34620","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-riverdale","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-621-3511e52c3c2567f1af289329484907da7db.png","69650","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","461x345","28622"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-566-3518ec28953b27ccbfbf34e07135bfafb63.png","37756","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div[@id='cb-content__main']/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","521x391","9270"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/adult-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1600_3_1/public/media/images/2022-10/adult_services_tarrytown_hero.jpg?itok=zKsJQ0Ie","49727","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/adult-services/cardiology-heart-valve-care","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/heart_valve_care_tarrytown.jpg?itok=iqQ5l29c","37414","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/adult-services/dermatology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/dermatology_tarrytown.jpg?itok=Z1szyLa1","24947","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/adult-services/gastroenterology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/gastroenterology_tarrytown.jpg?itok=8UFalhBG","40156","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/adult-services/mental-health","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/psychiatry_tarrytown.jpg?itok=g1I-bceq","39334","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/adult-services/neurology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/neurology_tarrytown.jpg?itok=2GoBN06b","66089","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/adult-services/neurosurgery","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/neurosurgery_tarrytown.jpg?itok=gyKcU2K2","41712","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/adult-services/orthopedics","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/adult_ortho_tarrytown.jpg?itok=vfxetpqC","30193","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/adult-services/physical-rehabilitation-medicine","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/rehab_medicine_tarrytown.jpg?itok=Ztg7cNuk","34304","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/adult-services/primary-care","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/primary_care_tarrytown.jpg?itok=ECz7wPGI","25754","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/adult-services/radiology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/radiology_tarrytown.jpg?itok=K3S_0PAf","44465","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/adult-services/urology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/urology_tarrytown.jpg?itok=XdTBfLRW","28256","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/adult-services/surgery","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/surgery_tarrytown.jpg?itok=suWxLNxZ","31493","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/pediatric-services","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1600_3_1/public/media/images/2022-10/pediatric_services_tarrytown_hero.jpg?itok=OuDKcHEN","58482","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/pediatric-services/child-and-adolescent-psychiatry","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/peds_psych_tarrytown.jpg?itok=f8dD9CJA","57855","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/pediatric-services/pediatric-neurology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/peds_neurology_tarrytown.jpg?itok=QH_axmnG","33048","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/pediatric-services/pediatric-orthopedics","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/peds_ortho_tarrytown.jpg?itok=hCWsvB77","45345","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/pediatric-services/pediatric-primary-care","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/pediatric_primary_care_tarrytown.jpg?itok=PDa5VEZV","29398","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/pediatric-services/pediatric-radiology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/pediatric_radiology_tarrytown.jpg?itok=RQcRDsmJ","22418","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/pediatric-services/pediatric-rheumatology","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2022-10/pediatric_rheumatology_tarrytown.jpg?itok=zjzD40Iv","34172","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-tarrytown/where-we-are","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1600_3_1/public/media/images/2022-10/where_we_are_hero_tarrytown.jpg?itok=xcYu4_Sr","176035","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Misc","https://www.columbiadoctors.org/locations/columbiadoctors-third-avenue","https://www.columbiadoctors.org/sites/default/files/styles/cola_media_1040/public/media/images/2021-06/880_main_landing_page.jpg?itok=Lh-fSHm_","51443","","","200","","true","","","N/A","","","Dynamically Loaded","","","","0"
"Image","https://www.columbiadoctors.org/locations/columbiadoctors-third-avenue","https://www.columbiadoctors.org/sites/default/files/staticmaps/node-816-35136bd8a19d7f990576d96e938f4798f8c.png","69757","","","200","","true","","","Absolute","//body/div[@class='cb-page-wrapper']/main/div[2]/div/div/div/div/div[2]/div/div[@id='cb-content__main']/div[2]/div/div/div/a/img","Content","HTML & Rendered HTML","600x450","600x450","521x391","17126"
